iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,risk_level
AUT,Europe,Austria,2020-04-05,8699.0,3753.0,536.143,169.0,103.0,14.714,959.659,414.025,59.146,18.644,11.363,1.623,0.83,244.0,27.294,956.0,106.94,,,,,108416.0,4282.0,12.151,0.48,,,,,tests performed,,,,,,,,,,,,,,81.48,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,-344.19998,-1.38,13.49,-38.640377,High
SVK,Europe,Slovakia,2020-04-05,485.0,171.0,24.429,1.0,1.0,0.143,88.614,31.243,4.463,0.183,0.183,0.026,1.3,5.0,0.886,37.0,6.556,2.0,0.368,22.0,3.864,16191.0,1036.0,2.972,0.19,1237.0,0.227,0.023,43.5,tests performed,,,,,,,,,,,,,,75.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,-420.4,-2.61,5.89,-77.04317,Low
CAN,North America,Canada,2020-04-05,12519.0,7844.0,1120.571,187.0,152.0,21.714,322.478,202.054,28.865,4.817,3.915,0.559,1.48,130.0,3.381,767.0,19.946,,,,,251171.0,12492.0,6.583,0.327,14082.0,0.369,0.0949,10.5,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328,-2022.4005,-2.37,9.52,-53.3774,Low
SRB,Europe,Serbia,2020-04-05,1624.0,965.0,137.857,44.0,34.0,4.857,239.132,142.095,20.299,6.479,5.006,0.715,1.83,98.0,14.262,1082.0,157.461,,,,,7360.0,959.0,1.071,0.14,700.0,0.102,0.2382,4.2,people tested,,,,,,,,,,,,,,100.0,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,High
CYP,Europe,Cyprus,2020-04-05,426.0,247.0,35.286,9.0,4.0,0.571,319.97,185.522,26.503,6.76,3.004,0.429,1.15,11.0,12.277,55.0,61.383,11.0,12.159,46.0,50.845,10937.0,792.0,12.206,0.884,641.0,0.715,0.055,18.2,tests performed,,,,,,,,,,,,,,92.59,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007,47.399994,2.43,4.85,38.30179,High
CYP,Europe,Cyprus,2020-04-06,426.0,0.0,35.286,9.0,0.0,0.571,319.97,0.0,26.503,6.76,0.0,0.429,1.11,11.0,12.277,48.0,53.571,,,,,11655.0,718.0,13.008,0.801,687.0,0.767,0.0482,20.7,tests performed,,,,,,,,,,,,,,92.59,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007,,,,,High
SVK,Europe,Slovakia,2020-04-06,485.0,0.0,24.429,1.0,0.0,0.143,88.614,0.0,4.463,0.183,0.0,0.026,1.34,5.0,0.886,38.0,6.733,,,,,17639.0,1448.0,3.238,0.266,1346.0,0.247,0.023,43.5,tests performed,,,,,,,,,,,,,,75.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,,Low
FIN,Europe,Finland,2020-04-06,3452.0,0.0,109.857,189.0,0.0,9.286,619.827,0.0,19.725,33.936,0.0,1.667,1.25,81.0,14.619,228.0,41.15,,,,,35999.0,1971.0,6.503,0.356,1944.0,0.351,0.077,13.0,tests performed,,,,,,,,,,,,,,71.3,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,,High
AUT,Europe,Austria,2020-04-06,8699.0,0.0,536.143,169.0,0.0,14.714,959.659,0.0,59.146,18.644,0.0,1.623,0.78,250.0,27.965,1074.0,120.139,,,,,111296.0,2880.0,12.474,0.323,,,,,tests performed,,,,,,,,,,,,,,81.48,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,,High
OWID_NIR,Europe,Northern Ireland,2020-04-06,,,,,,,,,,,,,,44.0,23.207,105.0,55.38,,,112.0,59.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896000,,,,,High
DNK,Europe,Denmark,2020-04-06,4077.0,0.0,268.0,161.0,0.0,13.714,690.678,0.0,45.401,27.275,0.0,2.323,1.25,139.0,23.63,488.0,82.961,,,383.0,65.111,58228.0,6530.0,9.946,1.115,4505.0,0.77,0.0667,15.0,tests performed,,,,,,,,,,,,,,72.22,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,,High
PRT,Europe,Portugal,2020-04-06,10494.0,0.0,720.714,356.0,0.0,29.429,1007.384,0.0,69.186,34.175,0.0,2.825,1.42,270.0,26.288,1099.0,107.002,,,,,132717.0,9369.0,12.898,0.91,8662.0,0.842,0.0878,11.4,tests performed,,,,,,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,,,,,High
AUS,Oceania,Australia,2020-04-06,5635.0,0.0,260.857,36.0,0.0,2.857,215.068,0.0,9.956,1.374,0.0,0.109,0.66,93.0,3.553,305.0,11.651,,,,,302759.0,5519.0,11.68,0.213,9973.0,0.385,0.0206,48.6,tests performed,,,,,,,,,,,,,,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,26177410,,,,,Low
CZE,Europe,Czechia,2020-04-06,4504.0,0.0,260.143,66.0,0.0,7.0,421.991,0.0,24.373,6.184,0.0,0.656,1.1,96.0,9.148,395.0,37.641,46.0,4.383,298.0,28.397,,,,,,,,,,,,,,,,,,,,,,,74.07,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Medium
MYS,Asia,Malaysia,2020-04-06,3483.0,0.0,166.143,57.0,0.0,4.286,100.388,0.0,4.789,1.643,0.0,0.124,1.02,84.0,2.475,1682.0,49.561,,,989.0,29.141,130511.0,5685.0,3.887,0.169,7413.0,0.221,0.0225,44.5,people tested,,,,,,,,,,,,,,78.7,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81,33938216,,,,,Low
SVN,Europe,Slovenia,2020-04-06,1021.0,0.0,37.714,33.0,0.0,2.857,482.69,0.0,17.83,15.601,0.0,1.351,0.89,30.0,14.152,112.0,52.834,,,,,29455.0,1202.0,13.898,0.567,997.0,0.47,0.036,27.8,tests performed,,,,,,,,,,,,,,89.81,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,High
CAN,North America,Canada,2020-04-06,12519.0,0.0,1120.571,187.0,0.0,21.714,322.478,0.0,28.865,4.817,0.0,0.559,1.44,132.0,3.433,1428.0,37.135,,,,,261979.0,10808.0,6.866,0.283,13894.0,0.364,0.0989,10.1,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328,,,,,Low
SRB,Europe,Serbia,2020-04-06,1624.0,0.0,137.857,44.0,0.0,4.857,239.132,0.0,20.299,6.479,0.0,0.715,1.77,101.0,14.698,1197.0,174.197,,,,,8552.0,1192.0,1.245,0.173,781.0,0.114,0.2588,3.9,people tested,,,,,,,,,,,,,,100.0,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,High
SVK,Europe,Slovakia,2020-04-07,485.0,0.0,24.429,1.0,0.0,0.143,88.614,0.0,4.463,0.183,0.0,0.026,1.34,7.0,1.24,43.0,7.619,,,,,19681.0,2042.0,3.613,0.375,1512.0,0.278,0.027,37.0,tests performed,,,,,,,,,,,,,,75.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,,Low
CYP,Europe,Cyprus,2020-04-07,426.0,0.0,35.286,9.0,0.0,0.571,319.97,0.0,26.503,6.76,0.0,0.429,1.08,13.0,14.509,51.0,56.919,,,,,13008.0,1353.0,14.518,1.51,802.0,0.895,0.0419,23.9,tests performed,,,,,,,,,,,,,,92.59,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007,,,,,High
OWID_NIR,Europe,Northern Ireland,2020-04-07,,,,,,,,,,,,,,49.0,25.844,120.0,63.291,,,120.0,63.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896000,,,,,High
CAN,North America,Canada,2020-04-07,12519.0,0.0,1120.571,187.0,0.0,21.714,322.478,0.0,28.865,4.817,0.0,0.559,1.4,130.0,3.381,1507.0,39.189,,,,,269825.0,7846.0,7.072,0.206,13072.0,0.343,0.1068,9.4,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328,,,,,Low
AUT,Europe,Austria,2020-04-07,8699.0,0.0,536.143,169.0,0.0,14.714,959.659,0.0,59.146,18.644,0.0,1.623,0.75,243.0,27.182,1100.0,123.048,,,,,115235.0,3939.0,12.916,0.441,,,,,tests performed,,,,,,,,,,,,,,81.48,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,,High
DNK,Europe,Denmark,2020-04-07,4077.0,0.0,268.0,161.0,0.0,13.714,690.678,0.0,45.401,27.275,0.0,2.323,1.2,127.0,21.59,466.0,79.221,,,388.0,65.961,64578.0,6350.0,11.031,1.085,4953.0,0.846,0.0638,15.7,tests performed,,,,,,,,,,,,,,72.22,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,,High
CZE,Europe,Czechia,2020-04-07,4504.0,0.0,260.143,66.0,0.0,7.0,421.991,0.0,24.373,6.184,0.0,0.656,1.05,102.0,9.72,413.0,39.356,49.0,4.669,301.0,28.683,,,,,,,,,,,,,,,,,,,,,,,74.07,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Medium
MYS,Asia,Malaysia,2020-04-07,3483.0,0.0,166.143,57.0,0.0,4.286,100.388,0.0,4.789,1.643,0.0,0.124,1.01,79.0,2.328,1581.0,46.585,,,1067.0,31.439,140108.0,9597.0,4.173,0.286,7777.0,0.232,0.022,45.5,people tested,,,,,,,,,,,,,,78.7,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81,33938216,,,,,Low
FIN,Europe,Finland,2020-04-07,3452.0,0.0,109.857,189.0,0.0,9.286,619.827,0.0,19.725,33.936,0.0,1.667,1.21,83.0,14.98,231.0,41.691,,,,,38166.0,2167.0,6.894,0.391,2092.0,0.378,0.077,13.0,tests performed,,,,,,,,,,,,,,71.3,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,,High
AUS,Oceania,Australia,2020-04-07,5635.0,0.0,260.857,36.0,0.0,2.857,215.068,0.0,9.956,1.374,0.0,0.109,0.62,87.0,3.323,263.0,10.047,,,,,310797.0,8038.0,11.99,0.31,9410.0,0.363,0.0203,49.3,tests performed,,,,,,,,,,,,,,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,26177410,,,,,Low
PRT,Europe,Portugal,2020-04-07,10494.0,0.0,720.714,356.0,0.0,29.429,1007.384,0.0,69.186,34.175,0.0,2.825,1.37,271.0,26.385,1180.0,114.888,,,,,143340.0,10623.0,13.93,1.032,9042.0,0.879,0.079,12.7,tests performed,,,,,,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,,,,,High
SRB,Europe,Serbia,2020-04-07,1624.0,0.0,137.857,44.0,0.0,4.857,239.132,0.0,20.299,6.479,0.0,0.715,1.67,109.0,15.863,1394.0,202.866,,,,,9626.0,1074.0,1.401,0.156,866.0,0.126,0.2552,3.9,people tested,,,,,,,,,,,,,,100.0,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,High
SVN,Europe,Slovenia,2020-04-07,1021.0,0.0,37.714,33.0,0.0,2.857,482.69,0.0,17.83,15.601,0.0,1.351,0.88,32.0,15.095,109.0,51.419,,,,,30669.0,1214.0,14.471,0.573,987.0,0.466,0.036,27.8,tests performed,,,,,,,,,,,,,,89.81,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,High
MYS,Asia,Malaysia,2020-04-08,3483.0,0.0,166.143,57.0,0.0,4.286,100.388,0.0,4.789,1.643,0.0,0.124,0.99,77.0,2.269,1494.0,44.021,,,1073.0,31.616,148819.0,8711.0,4.433,0.259,8016.0,0.239,0.0216,46.3,people tested,,,,,,,,,,,,,,78.7,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81,33938216,,,,,Low
FIN,Europe,Finland,2020-04-08,3452.0,0.0,109.857,189.0,0.0,9.286,619.827,0.0,19.725,33.936,0.0,1.667,1.16,82.0,14.799,239.0,43.135,,,,,41461.0,3295.0,7.489,0.595,2332.0,0.421,0.068,14.7,tests performed,,,,,,,,,,,,,,71.3,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,,High
DNK,Europe,Denmark,2020-04-08,4077.0,0.0,268.0,161.0,0.0,13.714,690.678,0.0,45.401,27.275,0.0,2.323,1.15,127.0,21.59,446.0,75.821,,,356.0,60.521,70186.0,5608.0,11.989,0.958,5246.0,0.896,0.0625,16.0,tests performed,,,,,,,,,,,,,,72.22,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,,High
OWID_NIR,Europe,Northern Ireland,2020-04-08,,,,,,,,,,,,,,46.0,24.262,129.0,68.038,,,123.0,64.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896000,,,,,High
AUS,Oceania,Australia,2020-04-08,5635.0,0.0,260.857,36.0,0.0,2.857,215.068,0.0,9.956,1.374,0.0,0.109,0.59,81.0,3.094,262.0,10.009,,,,,319467.0,8670.0,12.325,0.334,8950.0,0.345,0.0183,54.6,tests performed,,,,,,,,,,,,,,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,26177410,,,,,Low
AUT,Europe,Austria,2020-04-08,8699.0,0.0,536.143,169.0,0.0,14.714,959.659,0.0,59.146,18.644,0.0,1.623,0.72,267.0,29.867,1096.0,122.6,,,,,120755.0,5520.0,13.534,0.619,14846.0,1.664,,,tests performed,,,,,,,,,,,,,,81.48,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,,High
PRT,Europe,Portugal,2020-04-08,10494.0,0.0,720.714,356.0,0.0,29.429,1007.384,0.0,69.186,34.175,0.0,2.825,1.33,245.0,23.854,1211.0,117.906,,,,,155031.0,11691.0,15.066,1.136,9476.0,0.921,0.0737,13.6,tests performed,,,,,,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,,,,,High
SVN,Europe,Slovenia,2020-04-08,1021.0,0.0,37.714,33.0,0.0,2.857,482.69,0.0,17.83,15.601,0.0,1.351,0.85,35.0,16.511,111.0,52.362,,,,,31813.0,1144.0,15.01,0.54,994.0,0.469,0.032,31.2,tests performed,,,,,,,,,,,,,,89.81,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,High
SVK,Europe,Slovakia,2020-04-08,485.0,0.0,24.429,1.0,0.0,0.143,88.614,0.0,4.463,0.183,0.0,0.026,1.33,7.0,1.24,6.0,1.063,,,,,21371.0,1690.0,3.923,0.31,1583.0,0.291,0.025,40.0,tests performed,,,,,,,,,,,,,,87.04,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,,Low
CAN,North America,Canada,2020-04-08,12519.0,0.0,1120.571,187.0,0.0,21.714,322.478,0.0,28.865,4.817,0.0,0.559,1.36,33.0,0.858,1493.0,38.825,,,,,278552.0,8727.0,7.301,0.229,12316.0,0.323,0.1125,8.9,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328,,,,,Low
CZE,Europe,Czechia,2020-04-08,4504.0,0.0,260.143,66.0,0.0,7.0,421.991,0.0,24.373,6.184,0.0,0.656,1.01,96.0,9.148,423.0,40.309,44.0,4.193,291.0,27.73,,,,,,,,,,,,,,,,,,,,,,,74.07,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Medium
SRB,Europe,Serbia,2020-04-08,1624.0,0.0,137.857,44.0,0.0,4.857,239.132,0.0,20.299,6.479,0.0,0.715,1.59,112.0,16.299,1705.0,248.125,,,,,10761.0,1135.0,1.566,0.165,913.0,0.133,0.2513,4.0,people tested,,,,,,,,,,,,,,100.0,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,High
CYP,Europe,Cyprus,2020-04-08,426.0,0.0,35.286,9.0,0.0,0.571,319.97,0.0,26.503,6.76,0.0,0.429,1.06,14.0,15.625,45.0,50.223,,,,,14264.0,1256.0,15.92,1.402,870.0,0.971,0.0381,26.2,tests performed,,,,,,,,,,,,,,92.59,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007,,,,,High
CAN,North America,Canada,2020-04-09,12519.0,0.0,1120.571,187.0,0.0,21.714,322.478,0.0,28.865,4.817,0.0,0.559,1.33,98.0,2.548,1698.0,44.156,,,,,289379.0,10827.0,7.584,0.284,11517.0,0.302,0.1161,8.6,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328,,,,,Low
SRB,Europe,Serbia,2020-04-09,1624.0,0.0,137.857,44.0,0.0,4.857,239.132,0.0,20.299,6.479,0.0,0.715,1.54,127.0,18.482,1907.0,277.521,,,,,12347.0,1586.0,1.797,0.231,1048.0,0.153,0.2312,4.3,people tested,,,,,,,,,,,,,,100.0,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,High
AUS,Oceania,Australia,2020-04-09,5635.0,0.0,260.857,36.0,0.0,2.857,215.068,0.0,9.956,1.374,0.0,0.109,0.54,81.0,3.094,247.0,9.436,,,,,330234.0,10767.0,12.74,0.415,9019.0,0.348,0.0157,63.6,tests performed,,,,,,,,,,,,,,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,26177410,,,,,Low
SVK,Europe,Slovakia,2020-04-09,485.0,0.0,24.429,1.0,0.0,0.143,88.614,0.0,4.463,0.183,0.0,0.026,1.25,5.0,0.886,44.0,7.797,,,,,23672.0,2301.0,4.345,0.422,1704.0,0.313,0.022,45.5,tests performed,,,,,,,,,,,,,,87.04,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,,Low
CYP,Europe,Cyprus,2020-04-09,426.0,0.0,35.286,9.0,0.0,0.571,319.97,0.0,26.503,6.76,0.0,0.429,1.03,12.0,13.393,51.0,56.919,,,,,15480.0,1216.0,17.277,1.357,957.0,1.068,0.0308,32.5,tests performed,,,,,,,,,,,,,,92.59,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007,,,,,High
SVN,Europe,Slovenia,2020-04-09,1021.0,0.0,37.714,33.0,0.0,2.857,482.69,0.0,17.83,15.601,0.0,1.351,0.82,34.0,16.039,108.0,50.947,,,,,33047.0,1234.0,15.593,0.582,1018.0,0.48,0.031,32.3,tests performed,,,,,,,,,,,,,,89.81,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,High
MYS,Asia,Malaysia,2020-04-09,3483.0,0.0,166.143,57.0,0.0,4.286,100.388,0.0,4.789,1.643,0.0,0.124,0.96,79.0,2.328,1458.0,42.96,,,1090.0,32.117,156844.0,8025.0,4.672,0.239,8225.0,0.245,0.0193,51.8,people tested,,,,,,,,,,,,,,78.7,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81,33938216,,,,,Low
CZE,Europe,Czechia,2020-04-09,4504.0,0.0,260.143,66.0,0.0,7.0,421.991,0.0,24.373,6.184,0.0,0.656,0.96,94.0,8.958,417.0,39.737,43.0,4.098,290.0,27.635,,,,,,,,,,,,,,,,,,,,,,,74.07,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Medium
PRT,Europe,Portugal,2020-04-09,10494.0,0.0,720.714,356.0,0.0,29.429,1007.384,0.0,69.186,34.175,0.0,2.825,1.29,241.0,23.464,1173.0,114.207,,,,,167240.0,12209.0,16.253,1.186,9892.0,0.961,0.0711,14.1,tests performed,,,,,,,,,,,,,,87.96,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,,,,,High
FIN,Europe,Finland,2020-04-09,3452.0,0.0,109.857,189.0,0.0,9.286,619.827,0.0,19.725,33.936,0.0,1.667,1.11,82.0,14.799,244.0,44.037,,,,,44010.0,2549.0,7.95,0.46,2363.0,0.427,0.067,14.9,tests performed,,,,,,,,,,,,,,71.3,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,,High
AUT,Europe,Austria,2020-04-09,8699.0,0.0,536.143,169.0,0.0,14.714,959.659,0.0,59.146,18.644,0.0,1.623,0.69,266.0,29.755,1086.0,121.482,,,,,126287.0,5532.0,14.154,0.62,4871.0,0.546,,,tests performed,,,,,,,,,,,,,,81.48,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,,High
OWID_NIR,Europe,Northern Ireland,2020-04-09,,,,,,,,,,,,,,44.0,23.207,137.0,72.257,,,132.0,69.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896000,,,,,High
DNK,Europe,Denmark,2020-04-09,4077.0,0.0,268.0,161.0,0.0,13.714,690.678,0.0,45.401,27.275,0.0,2.323,1.1,120.0,20.4,427.0,72.591,,,318.0,54.061,72708.0,2522.0,12.42,0.431,4785.0,0.817,0.0671,14.9,tests performed,,,,,,,,,,,,,,72.22,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,,High
PRT,Europe,Portugal,2020-04-10,10494.0,0.0,720.714,356.0,0.0,29.429,1007.384,0.0,69.186,34.175,0.0,2.825,1.26,226.0,22.004,1179.0,114.791,,,,,177456.0,10216.0,17.245,0.993,9997.0,0.972,0.0798,12.5,tests performed,,,,,,,,,,,,,,87.96,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,,,,,High
FIN,Europe,Finland,2020-04-10,3452.0,0.0,109.857,189.0,0.0,9.286,619.827,0.0,19.725,33.936,0.0,1.667,1.06,81.0,14.619,236.0,42.594,,,,,47297.0,3287.0,8.544,0.594,2591.0,0.468,0.054,18.5,tests performed,,,,,,,,,,,,,,71.3,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,,High
SVK,Europe,Slovakia,2020-04-10,485.0,0.0,24.429,1.0,0.0,0.143,88.614,0.0,4.463,0.183,0.0,0.026,1.21,5.0,0.886,47.0,8.328,,,,,25846.0,2174.0,4.744,0.399,1745.0,0.32,0.021,47.6,tests performed,,,,,,,,,,,,,,87.04,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,,Low
SVN,Europe,Slovenia,2020-04-10,1021.0,0.0,37.714,33.0,0.0,2.857,482.69,0.0,17.83,15.601,0.0,1.351,0.78,36.0,16.982,106.0,50.004,,,,,34279.0,1232.0,16.174,0.581,1024.0,0.483,0.029,34.5,tests performed,,,,,,,,,,,,,,89.81,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,High
MYS,Asia,Malaysia,2020-04-10,3483.0,0.0,166.143,57.0,0.0,4.286,100.388,0.0,4.789,1.643,0.0,0.124,0.93,80.0,2.357,1302.0,38.364,,,1019.0,30.025,166997.0,10153.0,4.974,0.302,8502.0,0.253,0.017,58.8,people tested,,,,,,,,,,,,,,73.15,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81,33938216,,,,,Low
CAN,North America,Canada,2020-04-10,12519.0,0.0,1120.571,187.0,0.0,21.714,322.478,0.0,28.865,4.817,0.0,0.559,1.3,95.0,2.47,1762.0,45.821,,,,,300011.0,10632.0,7.863,0.279,10913.0,0.286,0.1201,8.3,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328,,,,,Low
AUS,Oceania,Australia,2020-04-10,5635.0,0.0,260.857,36.0,0.0,2.857,215.068,0.0,9.956,1.374,0.0,0.109,0.5,80.0,3.056,240.0,9.168,,,,,338449.0,8215.0,13.057,0.317,8657.0,0.334,0.0146,68.5,tests performed,,,,,,,,,,,,,,73.15,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,26177410,,,,,Low
